coach,year,team,win,loss,tie,winPct,PF,PA,delta
Ross McKechnie,1933,Mississippi State,3,6,1,0.35,69,149,-80
Ross McKechnie,1934,Mississippi State,4,6,0,0.4,79,126,-47
Ross Swartz,1920,Connecticut,1,6,1,0.1875,69,126,-57
Ross V. 'Flivver' Ford,1924,Troy,2,1,4,0.57143,59,20,39
Roy Guyer,1919,Connecticut,2,6,0,0.25,28,174,-146
Roy Kramer,1967,Central Michigan,8,2,0,0.8,207,84,123
Roy Kramer,1968,Central Michigan,7,2,0,0.77778,256,132,124
Roy Kramer,1969,Central Michigan,7,3,0,0.7,254,147,107
Roy Kramer,1970,Central Michigan,7,3,0,0.7,263,190,73
Roy Kramer,1971,Central Michigan,5,5,0,0.5,183,181,2
Roy Kramer,1972,Central Michigan,5,5,1,0.5,265,190,75
Roy Kramer,1973,Central Michigan,7,4,0,0.63636,197,151,46
Roy Kramer,1974,Central Michigan,12,1,0,0.92308,450,127,323
Roy Kramer,1975,Central Michigan,8,2,1,0.77273,309,102,207
Roy Kramer,1976,Central Michigan,7,4,0,0.63636,223,219,4
Roy Kramer,1977,Central Michigan,10,1,0,0.90909,317,155,162
Roy Lester,1969,Maryland,3,7,0,0.3,100,249,-149
Roy Lester,1970,Maryland,2,9,0,0.18182,112,241,-129
Roy Lester,1971,Maryland,2,9,0,0.18182,224,283,-59
Roy Manchester,1913,Western Kentucky,1,0,0,1,20,0,20
Roy W. Johnson,1920,New Mexico,3,3,0,0.5,105,91,14
Roy W. Johnson,1921,New Mexico,2,2,0,0.5,41,31,10
Roy W. Johnson,1922,New Mexico,3,4,0,0.42857,58,61,-3
Roy W. Johnson,1923,New Mexico,3,5,0,0.375,189,98,91
Roy W. Johnson,1924,New Mexico,5,1,0,0.83333,103,12,91
Roy W. Johnson,1925,New Mexico,2,4,1,0.35714,52,77,-25
Roy W. Johnson,1926,New Mexico,4,2,1,0.64286,121,110,11
Roy W. Johnson,1927,New Mexico,8,0,1,0.94444,215,28,187
Roy W. Johnson,1928,New Mexico,5,2,1,0.6875,172,51,121
Roy W. Johnson,1929,New Mexico,2,4,2,0.375,133,100,33
Roy W. Johnson,1930,New Mexico,4,5,0,0.44444,148,133,15
Royal Alston,1910,Maryland,4,3,1,0.5625,73,42,31
Rudy Feldman,1968,New Mexico,0,10,0,0,120,403,-283
Rudy Feldman,1969,New Mexico,4,6,0,0.4,171,281,-110
Rudy Feldman,1970,New Mexico,7,3,0,0.7,291,222,69
Rudy Feldman,1971,New Mexico,6,3,2,0.63636,341,292,49
Rudy Feldman,1972,New Mexico,3,8,0,0.27273,208,327,-119
Rudy Feldman,1973,New Mexico,4,7,0,0.36364,257,287,-30
Rudy H. Lavik,1928,Northern Arizona,7,1,0,0.875,275,37,238
Rudy H. Lavik,1929,Northern Arizona,5,0,0,1,129,13,116
Rudy H. Lavik,1930,Northern Arizona,4,2,1,0.64286,113,68,45
Rudy H. Lavik,1931,Northern Arizona,3,5,0,0.375,83,126,-43
Rudy H. Lavik,1932,Northern Arizona,3,2,2,0.57143,40,31,9
Rudy H. Lavik,1933,Arizona State,3,5,0,0.375,73,125,-52
Rudy H. Lavik,1934,Arizona State,4,3,1,0.5625,91,113,-22
Rudy H. Lavik,1935,Arizona State,2,5,1,0.3125,29,66,-37
Rudy H. Lavik,1936,Arizona State,4,5,0,0.44444,83,109,-26
Rudy H. Lavik,1937,Arizona State,0,8,1,0.05556,32,140,-108
Ruffin McNeill,2009,Texas Tech,1,0,0,1,41,31,10
Ruffin McNeill,2010,East Carolina,6,7,0,0.46154,478,572,-94
Ruffin McNeill,2011,East Carolina,5,7,0,0.41667,315,387,-72
Russ Carrick,1924,Buffalo,1,7,0,0.125,27,139,-112
Russ Carrick,1925,Buffalo,3,4,1,0.4375,18,122,-104
Russ Carrick,1926,Buffalo,0,8,0,0,26,237,-211
Russ Carrick,1927,Buffalo,0,6,1,0.07143,7,212,-205
Russ Carrick,1928,Buffalo,1,6,0,0.14286,18,180,-162
Russ Faulkinberry,1961,Louisiana-Lafayette,2,8,0,0.2,99,194,-95
Russ Faulkinberry,1962,Louisiana-Lafayette,4,5,1,0.45,116,143,-27
Russ Faulkinberry,1963,Louisiana-Lafayette,4,5,0,0.44444,74,150,-76
Russ Faulkinberry,1964,Louisiana-Lafayette,5,4,0,0.55556,140,115,25
Russ Faulkinberry,1965,Louisiana-Lafayette,7,3,0,0.7,173,85,88
Russ Faulkinberry,1966,Louisiana-Lafayette,6,4,0,0.6,139,103,36
Russ Faulkinberry,1967,Louisiana-Lafayette,6,4,0,0.6,142,126,16
Russ Faulkinberry,1968,Louisiana-Lafayette,8,2,0,0.8,227,153,74
Russ Faulkinberry,1969,Louisiana-Lafayette,5,5,0,0.5,179,237,-58
Russ Faulkinberry,1970,Louisiana-Lafayette,9,3,0,0.75,276,176,100
Russ Faulkinberry,1971,Louisiana-Lafayette,5,4,1,0.55,171,152,19
Russ Faulkinberry,1972,Louisiana-Lafayette,5,6,0,0.45455,160,124,36
Russ Faulkinberry,1973,Louisiana-Lafayette,0,10,0,0,75,275,-200
Russ Finsterwald,1920,Ohio,4,3,0,0.57143,155,44,111
Russ Finsterwald,1921,Ohio,4,4,1,0.5,112,99,13
Russ Finsterwald,1922,Ohio,5,3,0,0.625,100,48,52
Russel Meredith,1924,Marshall,4,3,1,0.5625,48,110,-62
Russell T. 'Russ' Cohen,1928,LSU,6,2,1,0.72222,180,45,135
Russell T. 'Russ' Cohen,1929,LSU,6,3,0,0.66667,246,118,128
Russell T. 'Russ' Cohen,1930,LSU,6,4,0,0.6,296,72,224
Russell T. 'Russ' Cohen,1931,LSU,5,4,0,0.55556,137,90,47
Russell T. 'Russ' Cohen,1935,Cincinnati,7,2,0,0.77778,241,49,192
Russell T. 'Russ' Cohen,1936,Cincinnati,1,5,3,0.27778,57,124,-67
Russell T. 'Russ' Cohen,1937,Cincinnati,0,5,0,0,6,108,-102
S. Glenn 'Tiny' Hartranft,1942,San Jose State,7,2,0,0.77778,183,46,137
S. Glenn 'Tiny' Hartranft,1946,San Jose State,9,1,1,0.86364,227,94,133
S.A. Boles,1914,TCU,4,4,2,0.5,117,118,-1
S.A. Boles,1917,Kentucky,3,5,1,0.38889,104,56,48
S.D. Crawford,1904,Tennessee,3,5,1,0.38889,45,77,-32
S.F.G. McLean,1909,Connecticut,3,5,0,0.375,104,190,-86
S.M. Alexander,1923,Duke,5,4,0,0.55556,211,104,107
S.M. Cooke,1899,Maryland,1,4,0,0.2,26,157,-131
S.M. Hammond,1896,Purdue,4,2,1,0.64286,122,60,62
S.M. Hammond,1897,Lehigh,3,7,0,0.3,84,261,-177
Sal Sunseri,1992,Pittsburgh,0,1,0,0,23,36,-13
Sam B. Boyd,1956,Baylor,9,2,0,0.81818,202,73,129
Sam B. Boyd,1957,Baylor,3,6,1,0.35,80,125,-45
Sam B. Boyd,1958,Baylor,3,7,0,0.3,159,181,-22
Sam B. Boyle,1899,Penn State,4,6,1,0.40909,104,176,-72
Sam Dolan,1911,Oregon State,5,2,0,0.71429,119,49,70
Sam Dolan,1912,Oregon State,3,4,0,0.42857,57,40,17
Sam Francis,1947,Kansas State,0,10,0,0,71,283,-212
Sam McBirney,1908,Tulsa,2,3,0,0.4,80,43,37
Sam McBirney,1914,Tulsa,6,2,0,0.75,261,48,213
Sam McBirney,1915,Tulsa,6,1,1,0.8125,257,33,224
Sam McBirney,1916,Tulsa,10,0,0,1,566,40,526
Sam Robertson,1980,Louisiana-Lafayette,7,4,0,0.63636,194,144,50
Sam Robertson,1981,Louisiana-Lafayette,1,9,1,0.13636,135,229,-94
Sam Robertson,1982,Louisiana-Lafayette,7,3,1,0.68182,248,196,52
Sam Robertson,1983,Louisiana-Lafayette,4,6,0,0.4,194,212,-18
Sam Robertson,1984,Louisiana-Lafayette,6,5,0,0.54545,207,198,9
Sam Robertson,1985,Louisiana-Lafayette,4,7,0,0.36364,162,306,-144
Sam S. Willaman,1922,Iowa State,2,6,0,0.25,51,124,-73
Sam S. Willaman,1923,Iowa State,4,3,1,0.5625,121,93,28
Sam S. Willaman,1924,Iowa State,4,3,1,0.5625,87,68,19
Sam S. Willaman,1925,Iowa State,4,3,1,0.5625,107,93,14
Sam S. Willaman,1929,Ohio State,4,3,1,0.5625,95,69,26
Sam S. Willaman,1930,Ohio State,5,2,1,0.6875,139,48,91
Sam S. Willaman,1931,Ohio State,6,3,0,0.66667,194,74,120
Sam S. Willaman,1932,Ohio State,4,1,3,0.6875,90,41,49
Sam S. Willaman,1933,Ohio State,7,1,0,0.875,161,26,135
Sam Sanders,1990,Buffalo,2,8,0,0.2,188,330,-142
Sam Sanders,1991,Buffalo,3,7,0,0.3,231,304,-73
Sam Weir,1982,UCF,0,10,0,0,109,356,-247
Sam Wyche,1983,Indiana,3,8,0,0.27273,201,360,-159
Samuel Harding,1893,Maryland,6,0,0,1,104,16,88
Samuel Huston Thompson,1898,Lehigh,3,6,1,0.35,49,106,-57
Samuel Huston Thompson,1899,Lehigh,2,9,0,0.18182,60,144,-84
Samuel Huston Thompson,1900,Texas,6,0,0,1,113,13,100
Samuel Huston Thompson,1901,Texas,8,2,1,0.77273,153,71,82
Sark Arslanian,1965,Weber State,8,1,0,0.88889,270,102,168
Sark Arslanian,1966,Weber State,6,3,0,0.66667,321,166,155
Sark Arslanian,1967,Weber State,6,4,0,0.6,193,192,1
Sark Arslanian,1968,Weber State,7,2,0,0.77778,243,166,77
Sark Arslanian,1969,Weber State,6,4,0,0.6,277,160,117
Sark Arslanian,1970,Weber State,5,5,1,0.5,337,227,110
Sark Arslanian,1971,Weber State,7,2,1,0.75,273,144,129
Sark Arslanian,1972,Weber State,5,5,0,0.5,164,174,-10
Sark Arslanian,1973,Colorado State,5,6,0,0.45455,250,333,-83
Sark Arslanian,1974,Colorado State,4,6,1,0.40909,295,266,29
Sark Arslanian,1975,Colorado State,6,5,0,0.54545,172,234,-62
Sark Arslanian,1976,Colorado State,6,5,0,0.54545,205,186,19
Sark Arslanian,1977,Colorado State,9,2,1,0.79167,301,206,95
Sark Arslanian,1978,Colorado State,5,6,0,0.45455,238,247,-9
Sark Arslanian,1979,Colorado State,4,7,1,0.375,177,241,-64
Sark Arslanian,1980,Colorado State,6,4,1,0.59091,232,330,-98
Sark Arslanian,1981,Colorado State,0,6,0,0,71,210,-139
Scott Williams,1890,Illinois,1,2,0,0.33333,12,84,-72
Serafino 'Foge' Fazio,1982,Pittsburgh,9,3,0,0.75,300,129,171
Serafino 'Foge' Fazio,1983,Pittsburgh,8,3,1,0.70833,288,165,123
Serafino 'Foge' Fazio,1984,Pittsburgh,3,7,1,0.31818,178,247,-69
Serafino 'Foge' Fazio,1985,Pittsburgh,5,5,1,0.5,202,187,15
Shack Shealy,1904,Clemson,3,3,1,0.5,50,45,5
Shane Montgomery,2005,Miami (OH),7,4,0,0.63636,371,258,113
Shane Montgomery,2006,Miami (OH),2,10,0,0.16667,222,304,-82
Shane Montgomery,2007,Miami (OH),6,7,0,0.46154,250,333,-83
Shane Montgomery,2008,Miami (OH),2,10,0,0.16667,221,392,-171
Shirley 'Red' Wilson,1967,Elon,5,3,1,0.61111,210,180,30
Shirley 'Red' Wilson,1968,Elon,4,5,0,0.44444,236,248,-12
Shirley 'Red' Wilson,1969,Elon,7,3,0,0.7,307,154,153
Shirley 'Red' Wilson,1970,Elon,3,7,0,0.3,81,173,-92
Shirley 'Red' Wilson,1971,Elon,8,3,0,0.72727,241,166,75
Shirley 'Red' Wilson,1972,Elon,7,3,1,0.68182,261,131,130
Shirley 'Red' Wilson,1973,Elon,12,1,0,0.92308,400,155,245
Shirley 'Red' Wilson,1974,Elon,10,2,0,0.83333,295,98,197
Shirley 'Red' Wilson,1975,Elon,5,6,0,0.45455,211,145,66
Shirley 'Red' Wilson,1976,Elon,11,1,0,0.91667,363,103,260
Shirley 'Red' Wilson,1979,Duke,2,8,1,0.22727,152,264,-112
Shirley 'Red' Wilson,1980,Duke,2,9,0,0.18182,214,296,-82
Shirley 'Red' Wilson,1981,Duke,6,5,0,0.54545,210,230,-20
Shirley 'Red' Wilson,1982,Duke,6,5,0,0.54545,307,290,17
Sid Gillman,1944,Miami (OH),8,1,0,0.88889,185,74,111
Sid Gillman,1945,Miami (OH),7,2,0,0.77778,207,75,132
Sid Gillman,1946,Miami (OH),7,3,0,0.7,220,72,148
Sid Gillman,1947,Miami (OH),9,0,1,0.95,240,97,143
Sid Gillman,1949,Cincinnati,7,4,0,0.63636,237,181,56
Sid Gillman,1950,Cincinnati,8,4,0,0.66667,258,169,89
Sid Gillman,1951,Cincinnati,10,1,0,0.90909,345,112,233
Sid Gillman,1952,Cincinnati,8,1,1,0.85,275,72,203
Sid Gillman,1953,Cincinnati,9,1,0,0.9,354,58,296
Sid Gillman,1954,Cincinnati,8,2,0,0.8,249,107,142
Sid Robinson,1917,Mississippi State,7,1,0,0.875,184,39,145
Sid Robinson,1918,Mississippi State,3,2,0,0.6,65,13,52
Sid Robinson,1919,Mississippi State,6,2,0,0.75,158,34,124
Skip Hall,1987,Boise State,6,5,0,0.54545,361,261,100
Skip Hall,1988,Boise State,8,4,0,0.66667,280,274,6
Skip Hall,1989,Boise State,6,5,0,0.54545,261,245,16
Skip Hall,1990,Boise State,10,4,0,0.71429,382,258,124
Skip Hall,1991,Boise State,7,4,0,0.63636,355,197,158
Skip Hall,1992,Boise State,5,6,0,0.45455,220,286,-66
Skip Holtz,1994,Connecticut,4,7,0,0.36364,240,264,-24
Skip Holtz,1995,Connecticut,8,3,0,0.72727,279,200,79
Skip Holtz,1996,Connecticut,4,6,0,0.4,244,191,53
Skip Holtz,1997,Connecticut,7,4,0,0.63636,398,246,152
Skip Holtz,1998,Connecticut,10,3,0,0.76923,461,413,48
Skip Holtz,2005,East Carolina,5,6,0,0.45455,267,317,-50
Skip Holtz,2006,East Carolina,7,6,0,0.53846,280,270,10
Skip Holtz,2007,East Carolina,8,5,0,0.61538,403,395,8
Skip Holtz,2008,East Carolina,9,5,0,0.64286,328,295,33
Skip Holtz,2009,East Carolina,9,5,0,0.64286,378,307,71
Skip Holtz,2010,South Florida,8,5,0,0.61538,313,260,53
Skip Holtz,2011,South Florida,5,7,0,0.41667,351,272,79
Sol S. Metzger,1904,Baylor,2,5,1,0.3125,34,106,-72
Sol S. Metzger,1908,Pennsylvania,11,0,1,0.95833,215,28,187
Sol S. Metzger,1909,Oregon State,4,2,1,0.64286,54,41,13
Sol S. Metzger,1914,West Virginia,5,4,0,0.55556,159,96,63
Sol S. Metzger,1915,West Virginia,5,2,1,0.6875,208,20,188
Sol S. Metzger,1920,South Carolina,5,4,0,0.55556,82,140,-58
Sol S. Metzger,1921,South Carolina,5,1,2,0.75,116,28,88
Sol S. Metzger,1922,South Carolina,5,4,0,0.55556,93,69,24
Sol S. Metzger,1923,South Carolina,4,6,0,0.4,104,77,27
Sol S. Metzger,1924,South Carolina,7,3,0,0.7,120,48,72
Sonny Dykes,2010,Louisiana Tech,5,7,0,0.41667,321,368,-47
Sonny Dykes,2011,Louisiana Tech,8,5,0,0.61538,391,301,90
Sonny Lubick,1978,Montana State,8,2,0,0.8,287,209,78
Sonny Lubick,1979,Montana State,6,4,0,0.6,202,170,32
Sonny Lubick,1980,Montana State,4,6,0,0.4,153,162,-9
Sonny Lubick,1981,Montana State,3,7,0,0.3,192,273,-81
Sonny Lubick,1993,Colorado State,5,6,0,0.45455,230,268,-38
Sonny Lubick,1994,Colorado State,10,2,0,0.83333,400,269,131
Sonny Lubick,1995,Colorado State,8,4,0,0.66667,339,254,85
Sonny Lubick,1996,Colorado State,7,5,0,0.58333,380,336,44
Sonny Lubick,1997,Colorado State,11,2,0,0.84615,477,203,274
Sonny Lubick,1998,Colorado State,8,4,0,0.66667,345,263,82
Sonny Lubick,1999,Colorado State,8,4,0,0.66667,345,269,76
Sonny Lubick,2000,Colorado State,10,2,0,0.83333,363,225,138
Sonny Lubick,2001,Colorado State,7,5,0,0.58333,298,274,24
Sonny Lubick,2002,Colorado State,10,4,0,0.71429,418,332,86
Sonny Lubick,2003,Colorado State,7,6,0,0.53846,381,318,63
Sonny Lubick,2004,Colorado State,4,7,0,0.36364,261,325,-64
Sonny Lubick,2005,Colorado State,6,6,0,0.5,321,369,-48
Sonny Lubick,2006,Colorado State,4,8,0,0.33333,202,255,-53
Sonny Lubick,2007,Colorado State,3,9,0,0.25,304,369,-65
Sonny Randle,1971,East Carolina,4,6,0,0.4,181,300,-119
Sonny Randle,1972,East Carolina,9,2,0,0.81818,269,176,93
Sonny Randle,1973,East Carolina,9,2,0,0.81818,352,151,201
Sonny Randle,1974,Virginia,4,7,0,0.36364,207,239,-32
Sonny Randle,1975,Virginia,1,10,0,0.09091,175,428,-253
Sonny Randle,1979,Marshall,1,10,0,0.09091,95,309,-214
Sonny Randle,1980,Marshall,2,8,1,0.22727,137,245,-108
Sonny Randle,1981,Marshall,2,9,0,0.18182,104,284,-180
Sonny Randle,1982,Marshall,3,8,0,0.27273,117,279,-162
Sonny Randle,1983,Marshall,4,7,0,0.36364,209,214,-5
Sparky Woods,1984,Appalachian State,4,7,0,0.36364,151,218,-67
Sparky Woods,1985,Appalachian State,8,3,0,0.72727,260,109,151
Sparky Woods,1986,Appalachian State,9,2,1,0.79167,351,176,175
Sparky Woods,1987,Appalachian State,11,3,0,0.78571,270,153,117
Sparky Woods,1988,Appalachian State,6,4,1,0.59091,324,233,91
Sparky Woods,1989,South Carolina,6,4,1,0.59091,228,250,-22
Sparky Woods,1990,South Carolina,6,5,0,0.54545,282,237,45
Sparky Woods,1991,South Carolina,3,6,2,0.36364,250,268,-18
Sparky Woods,1992,South Carolina,5,6,0,0.45455,160,240,-80
Sparky Woods,1993,South Carolina,5,6,0,0.45455,188,214,-26
Sparky Woods,2008,VMI,4,7,0,0.36364,378,369,9
Sparky Woods,2009,VMI,2,9,0,0.18182,225,338,-113
Sparky Woods,2010,VMI,3,8,0,0.27273,174,311,-137
Sparky Woods,2011,VMI,2,9,0,0.18182,187,351,-164
Spike Dykes,1986,Texas Tech,0,1,0,0,17,20,-3
Spike Dykes,1987,Texas Tech,6,4,1,0.59091,315,266,49
Spike Dykes,1988,Texas Tech,5,6,0,0.45455,328,332,-4
Spike Dykes,1989,Texas Tech,9,3,0,0.75,360,281,79
Spike Dykes,1990,Texas Tech,4,7,0,0.36364,322,356,-34
Spike Dykes,1991,Texas Tech,6,5,0,0.54545,315,272,43
Spike Dykes,1992,Texas Tech,5,6,0,0.45455,287,332,-45
Spike Dykes,1993,Texas Tech,6,6,0,0.5,419,335,84
Spike Dykes,1994,Texas Tech,6,6,0,0.5,312,246,66
Spike Dykes,1995,Texas Tech,9,3,0,0.75,385,247,138
Spike Dykes,1996,Texas Tech,7,5,0,0.58333,323,232,91
Spike Dykes,1997,Texas Tech,6,5,0,0.54545,245,217,28
Spike Dykes,1998,Texas Tech,7,5,0,0.58333,315,255,60
Spike Dykes,1999,Texas Tech,6,5,0,0.54545,253,282,-29
Stan Brock,2007,Army,3,9,0,0.25,203,364,-161
Stan Brock,2008,Army,3,9,0,0.25,177,284,-107
Stan Parrish,1978,Wabash (IN),8,1,0,0.88889,171,59,112
Stan Parrish,1979,Wabash (IN),8,1,0,0.88889,288,76,212
Stan Parrish,1980,Wabash (IN),8,0,1,0.94444,293,57,236
Stan Parrish,1981,Wabash (IN),8,1,0,0.88889,272,73,199
Stan Parrish,1982,Wabash (IN),10,0,0,1,293,117,176
Stan Parrish,1984,Marshall,6,5,0,0.54545,238,226,12
Stan Parrish,1985,Marshall,7,3,1,0.68182,193,197,-4
Stan Parrish,1986,Kansas State,2,9,0,0.18182,134,343,-209
Stan Parrish,1987,Kansas State,0,10,1,0.04545,135,421,-286
Stan Parrish,1988,Kansas State,0,11,0,0,171,448,-277
Stan Parrish,2008,Ball State,0,1,0,0,13,45,-32
Stan Parrish,2009,Ball State,2,10,0,0.16667,230,338,-108
Stan Parrish,2010,Ball State,4,8,0,0.33333,264,365,-101
Stanley B. 'Stan' Cofall,1928,Wake Forest,2,6,2,0.3,64,203,-139
Stanley B. Sutton,1920,Virginia Tech,4,6,0,0.4,171,111,60
Stanley E. 'Stan' Borleske,1919,NDSU,5,1,1,0.78571,52,60,-8
Stanley E. 'Stan' Borleske,1920,NDSU,2,3,1,0.41667,54,82,-28
Stanley E. 'Stan' Borleske,1921,NDSU,3,3,1,0.5,70,106,-36
Stanley E. 'Stan' Borleske,1923,NDSU,2,4,1,0.35714,38,63,-25
Stanley E. 'Stan' Borleske,1924,NDSU,5,3,0,0.625,106,61,45
Stanley E. 'Stan' Borleske,1929,Fresno State,1,7,0,0.125,40,250,-210
Stanley E. 'Stan' Borleske,1930,Fresno State,8,0,0,1,154,66,88
Stanley E. 'Stan' Borleske,1931,Fresno State,4,6,0,0.4,98,123,-25
Stanley E. 'Stan' Borleske,1932,Fresno State,3,5,2,0.4,56,91,-35
Stephen Mahoney,1914,Boston College,5,4,0,0.55556,119,80,39
Stephen Mahoney,1915,Boston College,3,4,0,0.42857,45,69,-24
Stephen Musseau,1965,Idaho,5,5,0,0.5,201,125,76
Stephen Musseau,1966,Idaho,4,6,0,0.4,182,165,17
Stephen Musseau,1967,Idaho,4,6,0,0.4,156,332,-176
Steve A. Coutchie,1946,Arizona State,2,7,2,0.27273,93,313,-220
Steve Addazio,2011,Temple,9,4,0,0.69231,398,181,217
Steve Fairchild,2008,Colorado State,7,6,0,0.53846,327,393,-66
Steve Fairchild,2009,Colorado State,3,9,0,0.25,260,358,-98
Steve Fairchild,2010,Colorado State,3,9,0,0.25,198,416,-218
Steve Fairchild,2011,Colorado State,3,9,0,0.25,257,375,-118
Steve Kragthorpe,2003,Tulsa,8,5,0,0.61538,400,361,39
Steve Kragthorpe,2004,Tulsa,4,8,0,0.33333,348,398,-50
Steve Kragthorpe,2005,Tulsa,9,4,0,0.69231,430,305,125
Steve Kragthorpe,2006,Tulsa,8,5,0,0.61538,360,262,98
Steve Kragthorpe,2007,Louisville,6,6,0,0.5,422,377,45
Steve Kragthorpe,2008,Louisville,5,7,0,0.41667,296,358,-62
Steve Kragthorpe,2009,Louisville,4,8,0,0.33333,217,315,-98
Steve Logan,1992,East Carolina,5,6,0,0.45455,289,367,-78
Steve Logan,1993,East Carolina,2,9,0,0.18182,175,329,-154
Steve Logan,1994,East Carolina,7,5,0,0.58333,303,263,40
Steve Logan,1995,East Carolina,9,3,0,0.75,274,226,48
Steve Logan,1996,East Carolina,8,3,0,0.72727,316,214,102
Steve Logan,1997,East Carolina,5,6,0,0.45455,214,298,-84
Steve Logan,1998,East Carolina,6,5,0,0.54545,274,297,-23
Steve Logan,1999,East Carolina,9,3,0,0.75,333,225,108
Steve Logan,2000,East Carolina,8,4,0,0.66667,370,256,114
Steve Logan,2001,East Carolina,6,6,0,0.5,421,360,61
Steve Logan,2002,East Carolina,4,8,0,0.33333,335,399,-64
Steve Mariucci,1996,California,6,6,0,0.5,382,407,-25
Steve Roberts,1994,Southern Arkansas (AK),1,7,1,0.16667,128,184,-56
Steve Roberts,1995,Southern Arkansas (AK),4,6,0,0.4,146,219,-73
Steve Roberts,1996,Southern Arkansas (AK),4,6,0,0.4,158,218,-60
Steve Roberts,1997,Southern Arkansas (AK),9,2,0,0.81818,218,118,100
Steve Roberts,1998,Southern Arkansas (AK),8,2,0,0.8,330,137,193
Steve Roberts,1999,Southern Arkansas (AK),9,1,0,0.9,270,169,101
Steve Roberts,2000,Northwestern State,4,7,0,0.36364,256,236,20
Steve Roberts,2001,Northwestern State,8,4,0,0.66667,319,232,87
Steve Roberts,2002,Arkansas State,6,7,0,0.46154,259,361,-102
Steve Roberts,2003,Arkansas State,5,7,0,0.41667,242,401,-159
Steve Roberts,2004,Arkansas State,3,8,0,0.27273,215,365,-150
Steve Roberts,2005,Arkansas State,6,6,0,0.5,294,303,-9
Steve Roberts,2006,Arkansas State,6,6,0,0.5,182,289,-107
Steve Roberts,2007,Arkansas State,5,7,0,0.41667,291,331,-40
Steve Roberts,2008,Arkansas State,6,6,0,0.5,324,285,39
Steve Roberts,2009,Arkansas State,4,8,0,0.33333,272,279,-7
Steve Roberts,2010,Arkansas State,4,8,0,0.33333,360,369,-9
Steve Sarkisian,2009,Washington,5,7,0,0.41667,313,320,-7
Steve Sarkisian,2010,Washington,7,6,0,0.53846,284,381,-97
Steve Sarkisian,2011,Washington,7,6,0,0.53846,434,467,-33
Steve Sloan,1973,Vanderbilt,5,6,0,0.45455,181,262,-81
Steve Sloan,1974,Vanderbilt,7,3,2,0.66667,313,199,114
Steve Sloan,1975,Texas Tech,6,5,0,0.54545,272,251,21
Steve Sloan,1976,Texas Tech,10,2,0,0.83333,336,206,130
Steve Sloan,1977,Texas Tech,7,5,0,0.58333,279,246,33
Steve Sloan,1978,Mississippi,5,6,0,0.45455,181,240,-59
Steve Sloan,1979,Mississippi,4,7,0,0.36364,251,298,-47
Steve Sloan,1980,Mississippi,3,8,0,0.27273,263,266,-3
Steve Sloan,1981,Mississippi,4,6,1,0.40909,167,284,-117
Steve Sloan,1982,Mississippi,4,7,0,0.36364,208,262,-54
Steve Sloan,1983,Duke,3,8,0,0.27273,246,350,-104
Steve Sloan,1984,Duke,2,9,0,0.18182,128,301,-173
Steve Sloan,1985,Duke,4,7,0,0.36364,193,252,-59
Steve Sloan,1986,Duke,4,7,0,0.36364,200,284,-84
Steve Spurrier,1987,Duke,5,6,0,0.45455,301,243,58
Steve Spurrier,1988,Duke,7,3,1,0.68182,324,324,0
Steve Spurrier,1989,Duke,8,4,0,0.66667,377,335,42
Steve Spurrier,1990,Florida,9,2,0,0.81818,387,171,216
Steve Spurrier,1991,Florida,10,2,0,0.83333,389,191,198
Steve Spurrier,1992,Florida,9,4,0,0.69231,315,284,31
Steve Spurrier,1993,Florida,11,2,0,0.84615,513,244,269
Steve Spurrier,1994,Florida,10,2,1,0.80769,538,228,310
Steve Spurrier,1995,Florida,12,1,0,0.92308,558,263,295
Steve Spurrier,1996,Florida,12,1,0,0.92308,611,221,390
Steve Spurrier,1997,Florida,10,2,0,0.83333,430,205,225
Steve Spurrier,1998,Florida,10,2,0,0.83333,380,165,215
Steve Spurrier,1999,Florida,9,4,0,0.69231,403,272,131
Steve Spurrier,2000,Florida,10,3,0,0.76923,468,273,195
Steve Spurrier,2001,Florida,10,2,0,0.83333,538,178,360
Steve Spurrier,2005,South Carolina,7,5,0,0.58333,284,279,5
Steve Spurrier,2006,South Carolina,8,5,0,0.61538,346,243,103
Steve Spurrier,2007,South Carolina,6,6,0,0.5,313,282,31
Steve Spurrier,2008,South Carolina,7,6,0,0.53846,270,274,-4
Steve Spurrier,2009,South Carolina,7,6,0,0.53846,268,265,3
Steve Spurrier,2010,South Carolina,9,5,0,0.64286,433,324,109
Steve Spurrier,2011,South Carolina,11,2,0,0.84615,391,239,152
Steve Stripling,2009,Central Michigan,1,0,0,1,44,41,3
Stuart Forbes,1899,Arizona,2,1,1,0.625,29,16,13
Stuart K. 'Stu' Holcomb,1942,Miami (OH),3,6,0,0.33333,154,195,-41
Stuart K. 'Stu' Holcomb,1943,Miami (OH),7,2,1,0.75,293,91,202
Stuart K. 'Stu' Holcomb,1947,Purdue,5,4,0,0.55556,205,130,75
Stuart K. 'Stu' Holcomb,1948,Purdue,3,6,0,0.33333,126,175,-49
Stuart K. 'Stu' Holcomb,1949,Purdue,4,5,0,0.44444,119,135,-16
Stuart K. 'Stu' Holcomb,1950,Purdue,2,7,0,0.22222,143,200,-57
Stuart K. 'Stu' Holcomb,1951,Purdue,5,4,0,0.55556,153,152,1
Stuart K. 'Stu' Holcomb,1952,Purdue,4,3,2,0.55556,188,151,37
